variant,strategy,fold,annual_return,annual_volatility,net_sharpe,sortino,calmar,max_drawdown,cumulative_return,worst_week,worst_month,cvar_95,positive_day_rate,annual_turnover,fees,slippage,funding,btc_beta,btc_correlation,observations
nested_rolling_730d,time_series_ensemble,2026_ytd,0.03298024859633334,0.21048119930089648,0.15668975996847084,0.21100570478300137,0.2798967122766425,-0.11783006784208505,0.00785045937648321,-0.04895607007852687,-0.053547044844096336,-0.02472651697775288,0.5478927203065134,36.80092699685952,0.013143267365139497,0.013157591707096352,-0.008630811792862568,-0.2937538357350556,-0.6387145393801672,261
nested_rolling_730d,breakout_slot_1,2022,0.006842797522020147,0.19249718567102292,0.03554751981524793,0.05717931781766171,0.03451718585635107,-0.19824320413887653,-0.011497755542990151,-0.040000627848822634,-0.08824892953384167,-0.021329498777584784,0.4794520547945205,7.957207881379246,0.003978603940689622,0.003978603940689622,-0.0072271113031746725,-0.19721219962815645,-0.6542720259009456,365
nested_rolling_730d,breakout_slot_1,2023,0.17303231300419744,0.16821693321301912,1.0286260110632288,1.6383305748625272,1.5926972056044684,-0.10864106020612208,0.1722854621066825,-0.04828575702823357,-0.048086391192115885,-0.01879272421429283,0.4602739726027397,28.255851544558404,0.014127925772279202,0.014127925772279202,-0.008871805468326673,0.004667083608695094,0.012254914475933576,365
nested_rolling_730d,breakout_slot_1,2024,0.37836990744341387,0.44576561490732375,0.8488090933664283,1.166164181802095,0.9202516947770727,-0.41115915307830264,0.32273656833695097,-0.10855355292271396,-0.14212964303025666,-0.054288027432155,0.5218579234972678,56.78187377628382,0.02846872027687654,0.02846872027687654,-0.04563469613627639,-0.07774117944470241,-0.09271547852131053,366
nested_rolling_730d,breakout_slot_1,2025,0.03242705233477161,0.418840942588755,0.0774209229268462,0.1055382344409819,0.08751901937016844,-0.3705143472599812,-0.053829199216759216,-0.12162322080617294,-0.1667301750459942,-0.05229929776156792,0.5013698630136987,48.04107734760737,0.02402053867380369,0.02402053867380369,-0.01489377240974356,-0.6116529812543597,-0.6094104174512247,365
nested_rolling_730d,breakout_slot_1,2026_ytd,0.32597178711985264,0.43736403151647785,0.7453100018069765,1.0876524297600516,1.479448620860192,-0.22033329344707064,0.1801103645078701,-0.1417702648456025,-0.11664738365783944,-0.05028506283014179,0.5555555555555556,61.732318406472956,0.022071417950807456,0.022071417950807456,-0.010596891958994725,-0.6914662852404326,-0.7235432747408712,261
nested_rolling_730d,breakout_slot_2,2022,0.010459747949147058,0.192280639604769,0.054398341770897835,0.08728498934064775,0.053374908469938705,-0.19596751074595464,-0.007874407368681391,-0.03993632670308733,-0.08825899422661032,-0.021310514923599724,0.4821917808219178,7.865216543841318,0.0039326082719206585,0.0039326082719206585,-0.0074431212811134,-0.2004787310755678,-0.6658581289202095,365
nested_rolling_730d,breakout_slot_2,2023,0.32985895458733466,0.2809746988230134,1.173980988213866,1.878545443625887,1.8828805463323213,-0.17518846600750626,0.33735388845485126,-0.07941568186263759,-0.07934182086336672,-0.031079195891019862,0.4657534246575342,46.84078812898703,0.023420394064493515,0.023420394064493515,-0.014925985779811083,0.01251771940434441,0.019678519093946353,365
nested_rolling_730d,breakout_slot_2,2024,0.15377688726672764,0.41180406620057025,0.3734224595825875,0.5238763243596536,0.38234903574697865,-0.40218981320640823,0.0715720671960074,-0.10346607146377218,-0.11198390853630258,-0.04929522434633421,0.5218579234972678,52.58999128154415,0.0263670367247194,0.0263670367247194,-0.04110408668057253,-0.03966527335443892,-0.05120678446380858,366
nested_rolling_730d,breakout_slot_2,2025,0.05561591173728729,0.41865705792127283,0.13284360238289758,0.18387058919593732,0.1554372536459761,-0.35780297472289424,-0.031391980255679575,-0.12837158586981,-0.16997029223128712,-0.05170020659907597,0.5123287671232877,49.657783788235314,0.02482889189411766,0.02482889189411766,-0.01760495715004353,-0.6216636257849426,-0.6196564080924054,365
nested_rolling_730d,breakout_slot_2,2026_ytd,0.32463531018320774,0.4373790902036088,0.742228692350344,1.083073342430442,1.4733829150572393,-0.2203332934470711,0.1789784889774082,-0.14177026484560207,-0.11664738365783889,-0.05029437264671315,0.5555555555555556,61.94270353518763,0.022146637839293114,0.022146637839293114,-0.010600217189908655,-0.6913571958199579,-0.7234042174729205,261
nested_rolling_730d,breakout_slot_3,2022,0.010459747949147058,0.192280639604769,0.054398341770897835,0.08728498934064775,0.053374908469938705,-0.19596751074595464,-0.007874407368681391,-0.03993632670308733,-0.08825899422661032,-0.021310514923599724,0.4821917808219178,7.865216543841318,0.0039326082719206585,0.0039326082719206585,-0.0074431212811134,-0.2004787310755678,-0.6658581289202095,365
nested_rolling_730d,breakout_slot_3,2023,0.22897964154544723,0.22429389518804294,1.0208911007295847,1.624881990030806,1.6082842794918448,-0.14237510399454745,0.22628954565046544,-0.06419142760863217,-0.0634872802712726,-0.025085190461875642,0.4602739726027397,37.49962755155168,0.01874981377577584,0.01874981377577584,-0.01175374084121785,0.0060864757791555864,0.011986236971944786,365
nested_rolling_730d,breakout_slot_3,2024,0.15201034382480152,0.4117706915681256,0.3691626114668535,0.5181020281887697,0.3774875350374526,-0.4026897042036627,0.06969212302103167,-0.10283851258658916,-0.11221661469236843,-0.049297887522268664,0.5163934426229508,52.91637496422586,0.02653067566699543,0.026530675666995435,-0.04116291331559921,-0.038960997975514035,-0.05030166088121407,366
nested_rolling_730d,breakout_slot_3,2025,0.02853800213249008,0.4184198201520207,0.0682042311526295,0.09298051965976095,0.07711970626483154,-0.37004811759123757,-0.05734274479772239,-0.12161817920428664,-0.16676079990750314,-0.05223267149733312,0.5013698630136987,48.44508168572747,0.024222540842863734,0.024222540842863738,-0.014909448640880122,-0.6102326245805983,-0.6086071907438155,365
nested_rolling_730d,breakout_slot_3,2026_ytd,0.3259717830316739,0.4373640318691033,0.7453099918587557,1.0876524138467385,1.4794486023056732,-0.2203332934470703,0.18011036092663546,-0.14177026484560096,-0.11664738365783822,-0.05028506303895062,0.5555555555555556,61.73232202555931,0.022071419244754774,0.022071419244754774,-0.01059689229442396,-0.6914662855116299,-0.7235432744412912,261
nested_rolling_730d,breakout_ensemble,2022,0.009254206936867293,0.1923308869000734,0.04811607270170479,0.07728321059870419,0.04704172684272831,-0.19672336791135048,-0.009079368056708614,-0.03995776055267586,-0.08825563722316776,-0.021316842874928077,0.4821917808219178,7.895771192924723,0.003947885596462361,0.003947885596462361,-0.007371117955133827,-0.19938988107534056,-0.6620686737446129,365
nested_rolling_730d,breakout_ensemble,2023,0.24124192515671417,0.22436046565529144,1.0752425765034714,1.7146478736428232,1.69357697279397,-0.14244520859227705,0.24139563676715348,-0.06403401052579605,-0.06369171171829413,-0.025001827928714603,0.4602739726027397,37.49950015811426,0.01874975007905713,0.01874975007905713,-0.011840870048915795,0.0074450283558329545,0.014657315565671939,365
nested_rolling_730d,breakout_ensemble,2024,0.11440702831334475,0.20967615090096248,0.545636820505081,0.7645796637134422,0.5329573179376733,-0.21466452277276749,0.09713583858437391,-0.05361052241648434,-0.062389595570304546,-0.025292743841709025,0.5163934426229508,26.638976674758673,0.013355980086248869,0.013355980086248869,-0.021345251454944893,-0.02604927579692074,-0.06604718350879955,366
nested_rolling_730d,breakout_ensemble,2025,0.019496096734796464,0.20899990852911718,0.09328280032275867,0.12776964933206336,0.09969230599483066,-0.19556270205854598,-0.002302272985370224,-0.06258474884338261,-0.08651544419232271,-0.025968877030054124,0.5095890410958904,24.291388102889943,0.012145694051444974,0.012145694051444972,-0.007901363033444537,-0.30725786750184264,-0.613494708679231,365
nested_rolling_730d,breakout_ensemble,2026_ytd,0.16276342783650294,0.21868440002629844,0.7442845846202537,1.086127883527758,1.4359038671107247,-0.11335259383625018,0.10454294988795954,-0.07222252034746712,-0.05800474105397757,-0.02514408308596759,0.5555555555555556,30.900942880489414,0.011048145331243476,0.011048145331243476,-0.005299000240554556,-0.34571496473237834,-0.7234973442087776,261
nested_rolling_730d,combined_50_50,2022,-0.017065048763510518,0.1915009537550992,-0.08911208236244159,-0.1420241233497113,-0.0804704138909635,-0.2120661239127397,-0.034670917266853674,-0.03266465953122211,-0.09149568113944051,-0.021145502794101056,0.4712328767123288,7.9068200631668075,0.003953410031583404,0.0039534100315834035,-0.007161170991254047,-0.1891526566317118,-0.6307982261306746,365
nested_rolling_730d,combined_50_50,2023,0.18371749038048554,0.1963640925838783,0.935596156929808,1.4284443568578642,1.479110591291481,-0.12420808252077564,0.1788193758893888,-0.06576086501177525,-0.048066535267355714,-0.02269745465652763,0.473972602739726,25.197001966088575,0.012598500983044283,0.012598500983044285,-0.013354771250362584,0.013071743800507808,0.029403962957364107,365
nested_rolling_730d,combined_50_50,2024,0.1479790447652854,0.2153436460066284,0.6871762761959112,0.935656775716893,0.6906732135297051,-0.21425334277701935,0.13330656885568604,-0.05253532113938275,-0.07239794861898408,-0.026036270559933582,0.5191256830601093,27.994708395944073,0.014035703113582921,0.014035703113582921,-0.025168397128255995,-0.030944546308231975,-0.0763940864728478,366
nested_rolling_730d,combined_50_50,2025,0.003431608011679826,0.2074428828192048,0.016542423461549254,0.022487700658438678,0.017317015445319706,-0.19816394011517102,-0.017891287251964427,-0.061895066537187904,-0.08775550816756217,-0.02608363591051969,0.5068493150684932,25.495694912458642,0.012747762749813634,0.012747847456229318,-0.008403153794672012,-0.2948710082935315,-0.593181285708407,365
nested_rolling_730d,combined_50_50,2026_ytd,0.0985285635353738,0.2099914891732691,0.4692026516087777,0.6522301850804014,0.8982613166670865,-0.10968808486705706,0.0563317977760478,-0.05760047767825616,-0.04881795758316321,-0.024724940019430073,0.5440613026819924,33.19420961971886,0.011860904556071743,0.01186806672705017,-0.006964906016708563,-0.319736132942579,-0.6968296001197337,261
